"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2173"," new robot progress think functionality roomiebot mexicanrobots machinelearning ",FALSE,1,NA,2020-07-20 20:54:14,TRUE,NA,"1285317114191056896",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","djArliMa",1,FALSE,FALSE,NA,NA
"2174","read ",FALSE,0,NA,2020-07-20 20:54:04,TRUE,NA,"1285317072122150918",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","6sc",0,FALSE,FALSE,NA,NA
"2175","computers decide tell us search life mars",FALSE,1,NA,2020-07-20 20:54:01,FALSE,NA,"1285317060428472326",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","AIforBusiness",0,FALSE,FALSE,NA,NA
"2176"," news ve collaborated deploy robotic small package sortation superhu ",FALSE,5,NA,2020-07-20 20:53:43,TRUE,NA,"1285316983966167040",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PlusOneRobotics",3,FALSE,FALSE,NA,NA
"2177","ai action project used satellite images roofs train machinevision algorithms recognize structur ",FALSE,0,NA,2020-07-20 20:53:30,TRUE,NA,"1285316930736455683",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ZetaneSystems",0,FALSE,FALSE,NA,NA
"2178"," m honored course instructor newly launched ai academy marketers resource deman ",FALSE,5,NA,2020-07-20 20:53:27,TRUE,NA,"1285316916534534144",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ellieeille",0,FALSE,FALSE,NA,NA
"2179"," software help users trust machine learning decisions cisrnet read ",FALSE,1,NA,2020-07-20 20:53:25,TRUE,NA,"1285316909676859392",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","IainLJBrown",4,FALSE,FALSE,NA,NA
"2180"," artificial intelligence algorithm designed beat video game takes ecology evolution massive science ",FALSE,1,NA,2020-07-20 20:53:25,TRUE,NA,"1285316906698801156",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","IainLJBrown",10,FALSE,FALSE,NA,NA
"2181","registration now open eduhacks join free global event create projects around theme o ",FALSE,2,NA,2020-07-20 20:53:20,TRUE,NA,"1285316888084410368",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","eduhacksca",3,FALSE,FALSE,NA,NA
"2182"," might focus person oriented society instead thing oriented society quote us ",FALSE,0,NA,2020-07-20 20:52:24,TRUE,NA,"1285316651811053569",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kunostories",1,FALSE,FALSE,NA,NA
"2183","portable printer prints documents anywhere fintech tech fintechnews ai ml bigdata ",FALSE,6,NA,2020-07-20 20:52:23,TRUE,NA,"1285316645959995392",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Mahsamoulavi",6,FALSE,FALSE,NA,NA
"2184"," use cases ai content marketing webinar via marketingai marketing ai",FALSE,2,NA,2020-07-20 20:52:09,FALSE,NA,"1285316587235561473",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","SklarWilton",0,FALSE,FALSE,NA,NA
"2185","extracting essence complex often easy humans nearly impossible code ai based systems thi ",FALSE,1,NA,2020-07-20 20:51:40,TRUE,NA,"1285316467442028544",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ddkirsch",0,FALSE,FALSE,NA,NA
"2186","best charts data driven powerpoint pitch deck",FALSE,2,NA,2020-07-20 20:51:22,TRUE,NA,"1285316390380068865",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Sprite4it",5,FALSE,FALSE,NA,NA
"2187","best charts data driven keynote pitch deck",FALSE,1,NA,2020-07-20 20:51:01,TRUE,NA,"1285316305650941954",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Sprite4it",4,FALSE,FALSE,NA,NA
"2188","mind blowing ai tool can design websites prescribe medicine",FALSE,0,NA,2020-07-20 20:50:48,FALSE,NA,"1285316247811502081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","B2Investor",0,FALSE,FALSE,NA,NA
"2189","check ai help address ethical dilemmas helping businesses advance via ",FALSE,2,NA,2020-07-20 20:50:46,FALSE,NA,"1285316240513302528",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DiveplaneAI",0,FALSE,FALSE,NA,NA
"2190","state ai  industry evolving michelangiolo mazzeschi via ",FALSE,0,NA,2020-07-20 20:50:29,TRUE,NA,"1285316170816552961",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","stanford__ai",3,FALSE,FALSE,NA,NA
"2191","great startup business plan powerpoint presentation",FALSE,0,NA,2020-07-20 20:50:23,TRUE,NA,"1285316144258318336",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Sprite4it",5,FALSE,FALSE,NA,NA
"2192","ai automation technologies quickly changing supplychain creating greater efficiencies daily proce ",FALSE,0,NA,2020-07-20 20:50:03,TRUE,NA,"1285316062385516546",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","CGSinc",0,FALSE,FALSE,NA,NA
"2193"," powerful twitter apps need work autopilot",FALSE,0,NA,2020-07-20 20:50:03,TRUE,NA,"1285316060925878272",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","iamjony94",3,FALSE,FALSE,NA,NA
"2194","much new surveillance camera technology really cool try scale dozens hundreds ",FALSE,2,NA,2020-07-20 20:50:01,TRUE,NA,"1285316053699047424",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Lance_Edelman",1,FALSE,FALSE,NA,NA
"2195","insightful f ",FALSE,2,"ipfconline1",2020-07-20 20:49:58,TRUE,"1285182692594786305","1285316039149006849","705539763349164032","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HaroldSinnott",2,FALSE,FALSE,NA,NA
"2196"," walking towards third rate airport please retweet also arrestbillgates absurd hashtag ti ",FALSE,0,NA,2020-07-20 20:49:47,TRUE,NA,"1285315991535267845",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","DrunkAlexJones",2,FALSE,FALSE,NA,NA
"2197","best marketing plan powerpoint presentation template",FALSE,0,NA,2020-07-20 20:49:17,TRUE,NA,"1285315867501264898",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Sprite4it",4,FALSE,FALSE,NA,NA
"2198"," remote work exploded turned ai keep internet running via",FALSE,0,NA,2020-07-20 20:49:00,FALSE,NA,"1285315795229253633",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","ComcastTechSoln",0,FALSE,FALSE,NA,NA
"2199"," software help users trust machine learning decisions read ",FALSE,0,NA,2020-07-20 20:48:36,TRUE,NA,"1285315694628868097",NA,"<a href=""https://www.blog.iammarketingmedia.com"" rel=""nofollow"">IAMBLOG2TWITTER</a>","IAM__Network",1,FALSE,FALSE,NA,NA
"2200","using drones reduce disease spreading mosquito populations ",FALSE,0,NA,2020-07-20 20:48:34,TRUE,NA,"1285315687242706945",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jorgeahernan",0,FALSE,FALSE,NA,NA
"2201","daisy uses reinforcementlearning branch ai patent pending theory retail theory risk ",FALSE,2,NA,2020-07-20 20:48:10,TRUE,NA,"1285315585719570439",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","daisyintel",0,FALSE,FALSE,NA,NA
"2202","unlock powerful data capabilities one experts analytics strategy artificialintelligence datascience ",FALSE,0,NA,2020-07-20 20:47:35,TRUE,NA,"1285315440152109056",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","LPASoftwareSol",3,FALSE,FALSE,NA,NA
"2203"," going see lot cgi computer generated imagery deep fake videos people ",FALSE,3,NA,2020-07-20 20:47:33,TRUE,NA,"1285315431784423425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HigherBeing3",0,FALSE,FALSE,NA,NA
"2204","nice see nexoptic mentioned ai eye podcast",FALSE,5,NA,2020-07-20 20:45:22,TRUE,NA,"1285314882196377600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TimPetrovic",1,FALSE,FALSE,NA,NA
"2205","thuc vu kambria  ohmnilabs ceo attended tech summit last week shared ",FALSE,8,NA,2020-07-20 20:45:19,TRUE,NA,"1285314867495350273",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KambriaNetwork",5,FALSE,FALSE,NA,NA
"2206","catch aug th session googlecloudnext lead data driven digital transformation every lead ",FALSE,1,NA,2020-07-20 20:45:18,TRUE,NA,"1285314864051892224",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","constellationr",0,FALSE,FALSE,NA,NA
"2207"," excited recognition received sp suite sourcing supplier inform ",FALSE,4,NA,2020-07-20 20:45:05,TRUE,NA,"1285314812445167622",NA,"<a href=""https://www.grapevine6.com"" rel=""nofollow"">Grapevine6</a>","ulimuench",0,FALSE,FALSE,NA,NA
"2208","transforms crm ai partnering bring new insights watson directly ",FALSE,1,"salesforce",2020-07-20 20:45:04,TRUE,NA,"1285314807781036034","33612317","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","DanDawes",1,FALSE,FALSE,NA,NA
"2209","patently false comes protecting intelligentit innovations theft one approach stands ai ",FALSE,2,NA,2020-07-20 20:45:02,TRUE,NA,"1285314799878893568",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","KristenTurzak",0,FALSE,FALSE,NA,NA
"2210","ai  machinelearning get glory s important remember re effective underlying ar ",FALSE,3,NA,2020-07-20 20:45:02,TRUE,NA,"1285314797442150405",NA,"<a href=""https://www.oktopost.com"" rel=""nofollow"">Oktopost</a>","ExtremeNetworks",3,FALSE,FALSE,NA,NA
"2211","algorithms automation council europe issues guidelines prevent human rights breaches ",FALSE,1,NA,2020-07-20 20:44:19,TRUE,NA,"1285314616894070787",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IPRsLaw",0,FALSE,FALSE,NA,NA
"2212","healthcare cloud computing market substantial growth via ai bigdata analytics  bulletin line ",FALSE,0,NA,2020-07-20 20:44:05,TRUE,NA,"1285314560124018688",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","SaeedBaygi",5,FALSE,FALSE,NA,NA
"2213"," software help users trust machine learning decisions ",FALSE,1,NA,2020-07-20 20:44:05,TRUE,NA,"1285314557515161601",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","milocamj",2,FALSE,FALSE,NA,NA
"2214"," software help users trust machine learning decisions cisrnet",FALSE,1,NA,2020-07-20 20:44:03,TRUE,NA,"1285314550946918400",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","milocamj",1,FALSE,FALSE,NA,NA
"2215","state ai  industry evolving michelangiolo mazzeschi via ",FALSE,0,NA,2020-07-20 20:43:06,TRUE,NA,"1285314311603269634",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","mlmemoirs",1,FALSE,FALSE,NA,NA
"2216","ohmnilabs  forbes vietnam tech summit  yesterday conference entitled making midas ",FALSE,1,NA,2020-07-20 20:42:57,TRUE,NA,"1285314272361406466",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","OhmniLabs",1,FALSE,FALSE,NA,NA
"2217"," s hefty tome first key finding acknowledged govt want embrac ",FALSE,0,"gjbrandon",2020-07-20 20:42:47,TRUE,NA,"1285314232867848193","94794447","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TheLuggage4",1,FALSE,FALSE,NA,NA
"2218","new york times place everybody can shop closing doors ai industry ",FALSE,1,NA,2020-07-20 20:42:22,TRUE,NA,"1285314128488341504",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","nordicinst",0,FALSE,FALSE,NA,NA
"2219","quicc allows add captions online videos met krissy buck cambridge social m ",FALSE,1,NA,2020-07-20 20:40:11,TRUE,NA,"1285313578900303873",NA,"<a href=""https://missinglettr.com"" rel=""nofollow"">Missinglettr</a>","tubblog",0,FALSE,FALSE,NA,NA
"2220","  minutes go check microsoft learn tv talking ai ",FALSE,7,NA,2020-07-20 20:39:41,TRUE,NA,"1285313451791978498",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jfversluis",0,FALSE,FALSE,NA,NA
"2221"," steps develop social media content strategy",FALSE,3,NA,2020-07-20 20:39:18,TRUE,NA,"1285313353905328128",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","iamjony94",6,FALSE,FALSE,NA,NA
"2222","goo ",FALSE,4,"ipfconline1",2020-07-20 20:39:15,TRUE,"1285280838352080904","1285313342643613699","705539763349164032","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HaroldSinnott",0,FALSE,FALSE,NA,NA
"2223"," pros cons artificial intelligence must aware daysofcode",FALSE,1,NA,2020-07-20 20:37:34,FALSE,NA,"1285312919559737344",NA,"<a href=""https://www.csestack.org"" rel=""nofollow"">CSEstack Reviev Old Post</a>","CSEStack",0,FALSE,FALSE,NA,NA
"2224"," can see well tweak ai ",FALSE,1,NA,2020-07-20 20:36:34,FALSE,NA,"1285312666735697921",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JBehrmannPhD",1,FALSE,FALSE,NA,NA
"2225","top artificial intelligence platforms businesses ",FALSE,1,NA,2020-07-20 20:36:17,FALSE,NA,"1285312595361009664",NA,"<a href=""https://plow.io/anchor/Artificial_intelligence"" rel=""nofollow"">Artificial Intelligence PLOW</a>","ArtIntel_b",0,FALSE,FALSE,NA,NA
"2226","choose proactive customerexperience solution ensure unpredictable times don t affect contact centre ",FALSE,0,NA,2020-07-20 20:35:10,TRUE,NA,"1285312313562730500",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","connextele",1,FALSE,FALSE,NA,NA
"2227"," stop ai makes sense financially ethically learn challenges face befo ",FALSE,1,NA,2020-07-20 20:35:03,TRUE,NA,"1285312284756246528",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","IEEELearn",0,FALSE,FALSE,NA,NA
"2228"," stop ai makes sense financially ethically learn challenges face befo ",FALSE,1,NA,2020-07-20 20:35:03,TRUE,NA,"1285312283627921410",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","IEEEeducation",0,FALSE,FALSE,NA,NA
"2229"," artificial intelligence really intelligent thearticle",FALSE,3,NA,2020-07-20 20:35:01,FALSE,NA,"1285312275449098240",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","mycroft_ai",3,FALSE,FALSE,NA,NA
"2230","greater acceptance ai resulted lower satisfaction levels cx custserv futureofwork ",FALSE,10,NA,2020-07-20 20:34:51,TRUE,NA,"1285312234323935235",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","MarshaCollier",6,FALSE,FALSE,NA,NA
"2231"," ecommerce became way customers shop lane bryant s team saw monthly chat volumes spike  ",FALSE,0,NA,2020-07-20 20:34:25,TRUE,NA,"1285312125511110656",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","WeAreSnaps",1,FALSE,FALSE,NA,NA
"2232"," determine want use artificialintelligence sales marketing efforts introductio ",FALSE,2,NA,2020-07-20 20:34:10,TRUE,NA,"1285312063368097792",NA,"<a href=""https://social.zoho.com"" rel=""nofollow"">Zoho Social</a>","PamDidner",1,FALSE,FALSE,NA,NA
"2233"," help subscribers create marketable products backed data hype can meet demands today s c ",FALSE,0,NA,2020-07-20 20:34:01,TRUE,NA,"1285312026177306630",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","journeyfoods",1,FALSE,FALSE,NA,NA
"2234","researchers ai system strips identifiable attributes like gender speech recordings",FALSE,0,NA,2020-07-20 20:33:33,TRUE,NA,"1285311906673094656",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","asifrazzaq1988",2,FALSE,FALSE,NA,NA
"2235","overseeing ai governing artificial intelligence banking economist ",FALSE,0,NA,2020-07-20 20:33:00,FALSE,NA,"1285311768806342656",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","StanleyEpstein",0,FALSE,FALSE,NA,NA
"2236","article google addresses ml fairness eliminates bias conversational ai algorithms getty image ",FALSE,1,NA,2020-07-20 20:33:00,TRUE,NA,"1285311768646971392",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tweetreinoud",0,FALSE,FALSE,NA,NA
"2237","georgios fradelos company message can go tube chances can beat gf accord ",FALSE,1,NA,2020-07-20 20:32:40,TRUE,NA,"1285311686644322307",NA,"<a href=""https://www.linkedin.com/in/georgiosfradelos/"" rel=""nofollow"">GFradelosTweeterApp1</a>","GFradelos",0,FALSE,FALSE,NA,NA
"2238"," top python scala r libraries data science credits activewizards data datascience python python ",FALSE,1,NA,2020-07-20 20:32:34,TRUE,NA,"1285311659515543552",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","_asifbhat_",4,FALSE,FALSE,NA,NA
"2239","",FALSE,3,"ipfconline1",2020-07-20 20:31:38,TRUE,"1285295931789914113","1285311425347559424","705539763349164032","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HaroldSinnott",0,FALSE,FALSE,NA,NA
"2240"," fantastic melding wunderman thompson s ideals helping clients get uncertain times ai powered ",FALSE,1,NA,2020-07-20 20:31:27,TRUE,NA,"1285311380459884544",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KRISTIN52087749",1,FALSE,FALSE,NA,NA
"2241","mit schwarzman college computing announces first named professorships",FALSE,0,NA,2020-07-20 20:31:15,FALSE,NA,"1285311328387690496",NA,"<a href=""https://plow.io/anchor/Artificial_intelligence"" rel=""nofollow"">Artificial Intelligence PLOW</a>","ArtIntel_b",0,FALSE,FALSE,NA,NA
"2242","tune webinar replay hear kofax forrester discuss intelligentautomation can help solve wor ",FALSE,1,NA,2020-07-20 20:31:02,TRUE,NA,"1285311272787914752",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">Dynamic Signal</a>","jlipsey",5,FALSE,FALSE,NA,NA
"2243","workfromhome ai surveillance move wrong direction ",FALSE,2,NA,2020-07-20 20:30:52,FALSE,NA,"1285311233244237824",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","andrewwcox",0,FALSE,FALSE,NA,NA
"2244"," delve cognitive services complex ai techniques brought users without machine learning experi ",FALSE,0,NA,2020-07-20 20:30:50,TRUE,NA,"1285311224251650049",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","365architechs",2,FALSE,FALSE,NA,NA
"2245"," product service want promote perfect opportunity connectedsolutions ",FALSE,0,NA,2020-07-20 20:30:46,TRUE,NA,"1285311206086107136",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","iot_marketing",1,FALSE,FALSE,NA,NA
"2246","notes robust targeted infrastructure investments one strongest drivers economic ",FALSE,1,NA,2020-07-20 20:30:36,TRUE,NA,"1285311166726766594",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","ConstructechMag",1,FALSE,FALSE,NA,NA
"2247","teyana taylor x fire  ice reebok questions women s exclusives gt men s collabs sundaykicks kotd ",FALSE,0,NA,2020-07-20 20:30:33,TRUE,NA,"1285311154739445762",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","LifeasAisha",0,FALSE,FALSE,NA,NA
"2248","today s bot generated yves klein s monochrome ai yvesklein ikb",FALSE,1,NA,2020-07-20 20:30:31,FALSE,NA,"1285311144140378120",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Monochrometor",0,FALSE,FALSE,NA,NA
"2249"," automation ai analytics driving martech amidst market challenges go ",FALSE,1,NA,2020-07-20 20:30:23,FALSE,NA,"1285311113194868736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RomainDidier",1,FALSE,FALSE,NA,NA
"2250","funded cifar catalyst grant  using ai speed th ",FALSE,2,NA,2020-07-20 20:30:19,TRUE,NA,"1285311094056267776",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","CIFAR_News",0,FALSE,FALSE,NA,NA
"2251","top artificial intelligence technologies watch  ai tech technology ",FALSE,0,NA,2020-07-20 20:30:12,TRUE,NA,"1285311066617057280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jenifer76338927",0,FALSE,FALSE,NA,NA
"2252","s joe biron joins talk iiot become primary enabler digitaltransformation lear ",FALSE,2,NA,2020-07-20 20:30:11,TRUE,NA,"1285311062703779842",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","ConnectedWMag",2,FALSE,FALSE,NA,NA
"2253","sure right track gt managing consultant    utility operations",FALSE,0,NA,2020-07-20 20:30:05,TRUE,NA,"1285311034425847808",NA,"<a href=""http://www.iotbigdatajobs.com/"" rel=""nofollow"">IoT BigData Jobs</a>","IoTBigDataJobs",0,FALSE,FALSE,NA,NA
"2254","check episode louder online podcast  ai tools automate facebookad campaigns listen ",FALSE,0,NA,2020-07-20 20:30:05,TRUE,NA,"1285311033742106627",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">MeetEdgar</a>","IamLouderOnline",0,FALSE,FALSE,NA,NA
"2255","check episode podcast  ai tools automate facebookad campaigns list ",FALSE,0,NA,2020-07-20 20:30:04,TRUE,NA,"1285311031611465728",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">MeetEdgar</a>","IAmAaronAgius",1,FALSE,FALSE,NA,NA
"2256","learn use ai competitive advantage ai veterans likely see ai strategic technology ",FALSE,1,NA,2020-07-20 20:30:00,TRUE,NA,"1285311014729383950",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","Expert_System",6,FALSE,FALSE,NA,NA
"2257"," good read ethics ai via",FALSE,1,NA,2020-07-20 20:29:43,FALSE,NA,"1285310945129050115",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","matthewpugh",1,FALSE,FALSE,NA,NA
"2258","fedex utilizing robotic arms sort packages memphis facility",FALSE,0,NA,2020-07-20 20:29:27,TRUE,NA,"1285310874765398017",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Aubo_Robotics",1,FALSE,FALSE,NA,NA
"2259","network infrastructure trends enterprise networks battle eminence edge",FALSE,3,NA,2020-07-20 20:29:12,TRUE,NA,"1285310814270914565",NA,"<a href=""https://bytraject.com/software/social/"" rel=""nofollow"">Traject Social</a>","mobileeurope",5,FALSE,FALSE,NA,NA
"2260","increase accuracy hedis numerator  confidence automated solution nlp enabled hedis overre ",FALSE,1,NA,2020-07-20 20:29:02,TRUE,NA,"1285310772072062976",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Ackermanjay",1,FALSE,FALSE,NA,NA
"2261","",FALSE,2,NA,2020-07-20 20:28:13,FALSE,NA,"1285310565909495808",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","payview",3,FALSE,FALSE,NA,NA
"2262","cautionary lesson propose use ai combat coronavirus overreliance modeling decades n ",FALSE,0,NA,2020-07-20 20:27:48,TRUE,NA,"1285310462347837440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","colinkgarvey",2,FALSE,FALSE,NA,NA
"2263"," ai achieve consciousness wrong question ai achieve consciousness wrong question revist article ",FALSE,0,NA,2020-07-20 20:27:15,TRUE,NA,"1285310323176734720",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","7wData",1,FALSE,FALSE,NA,NA
"2264","russia developing voice controlled combat robots report ",FALSE,1,NA,2020-07-20 20:27:02,TRUE,NA,"1285310268789141509",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","VoiceTechCarl",2,FALSE,FALSE,NA,NA
"2265","  companies using ai solve waste issues earth  space",FALSE,1,NA,2020-07-20 20:27:01,TRUE,NA,"1285310266058645508",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","underlineio",0,FALSE,FALSE,NA,NA
"2266"," productionize machine learning models ml deeplearning ai",FALSE,0,NA,2020-07-20 20:27:00,FALSE,NA,"1285310258634604544",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","milesboard",1,FALSE,FALSE,NA,NA
"2267","gpt  ai s eerily good writing almost anything arram sabeti",FALSE,0,NA,2020-07-20 20:26:56,FALSE,NA,"1285310241614290947",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrFerdowsi",0,FALSE,FALSE,NA,NA
"2268","just think little share internet don t believe us well maybe people can help ",FALSE,1,NA,2020-07-20 20:26:42,TRUE,NA,"1285310184139763712",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DeadStreamMovie",0,FALSE,FALSE,NA,NA
"2269","upcoming saugatalks key opinion leader consultant  speaker ai g digitaltransformation ",FALSE,8,NA,2020-07-20 20:26:31,TRUE,NA,"1285310138384097283",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lyakovet",7,FALSE,FALSE,NA,NA
"2270","ai journalism rapidly gaining traction ai journalists improving every day still much ne ",FALSE,0,NA,2020-07-20 20:26:01,TRUE,NA,"1285310014408798217",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">MeetEdgar</a>","Datafloq",0,FALSE,FALSE,NA,NA
"2271","ai edge enabling new generation apps smart devices ai edge manufacturing ",FALSE,0,NA,2020-07-20 20:25:19,FALSE,NA,"1285309836121571329",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","Neurala",1,FALSE,FALSE,NA,NA
"2272","good event tomorrow dataprivacy ftc privacycon data ai privacycon  time s virtual",FALSE,0,NA,2020-07-20 20:25:19,FALSE,NA,"1285309834426855424",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TryTeckedin",1,FALSE,FALSE,NA,NA
"2273"," huge demand data scientists past decade change ai ",FALSE,0,NA,2020-07-20 20:25:09,FALSE,NA,"1285309794753163268",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","mmcnamara12",1,FALSE,FALSE,NA,NA
"2274"," much happier knew nothing oracle baby ai don t miss ep  oracle baby  ",FALSE,1,NA,2020-07-20 20:24:35,TRUE,NA,"1285309650196467715",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","afranck64_",1,FALSE,FALSE,NA,NA
